"","person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","otherleague_experience_ch"
"2599",2082,"McClintock, Dan","Dan McClintock",FALSE,2000,2000,"dan_mcclintock",0,"","","","","Y","00"
"2600",77512,"McCloskey, Jack","Jack McCloskey",FALSE,1952,1952,"HISTADD_jack_mccloskey",0,"","","","","Y","00"
"2601",45,"McCloud, George","George McCloud",FALSE,1989,2002,"george_mccloud",0,"","","","","Y","00"
"2602",203468,"McCollum, CJ","CJ McCollum",TRUE,2013,2019,"cj_mccollum",1610612757,"Portland","Trail Blazers","POR","blazers","Y","01"
"2603",77513,"McConathy, John","John McConathy",FALSE,1951,1951,"HISTADD_john_mcconathy",0,"","","","","Y","00"
"2604",77514,"McConnell, Paul","Paul McConnell",FALSE,1952,1952,"HISTADD_bucky_mcconnell",0,"","","","","Y","00"
"2605",204456,"McConnell, T.J.","T.J. McConnell",TRUE,2015,2019,"t.j._mcconnell",1610612755,"Philadelphia","76ers","PHI","sixers","Y","00"
"2606",77515,"McCord, Keith","Keith McCord",FALSE,1980,1980,"HISTADD_keith_mccord",0,"","","","","Y","00"
"2607",77516,"McCormick, Tim","Tim McCormick",FALSE,1984,1991,"HISTADD_tim_mccormick",0,"","","","","Y","00"
"2608",1741,"McCoy, Jelani","Jelani McCoy",FALSE,1998,2007,"jelani_mccoy",0,"","","","","Y","01"
"2609",77517,"McCracken, Paul","Paul McCracken",FALSE,1972,1976,"HISTADD_paul_mccracken",0,"","","","","Y","00"
"2610",200840,"McCray, Chris","Chris McCray",FALSE,2006,2006,"chris_mccray",0,"","","","","Y","01"
"2611",1622,"McCray, Rodney","Rodney McCray",FALSE,1983,1992,"rodney_mccray",0,"","","","","Y","00"
"2612",77518,"McCray, Scooter","Scooter McCray",FALSE,1983,1986,"HISTADD_scooter_mccray",0,"","","","","Y","00"
"2613",1628571,"McCree, Erik","Erik McCree",FALSE,2017,2017,"erik_mccree",0,"","","","","Y","01"
"2614",1626191,"McCullough, Chris","Chris McCullough",TRUE,2015,2017,"chris_mccullough",1610612751,"Brooklyn","Nets","BKN","nets","Y","01"
"2615",77520,"McCullough, John","John McCullough",FALSE,1981,1981,"HISTADD_john_mccullough",0,"","","","","Y","00"
"2616",723,"McDaniel, Clint","Clint McDaniel",FALSE,1995,1995,"clint_mcdaniel",0,"","","","","Y","00"
"2617",1365,"McDaniel, Xavier","Xavier McDaniel",FALSE,1985,1997,"xavier_mcdaniel",0,"","","","","Y","00"
"2618",1629667,"McDaniels, Jalen","Jalen McDaniels",FALSE,2019,2019,"jalen_mcdaniels",0,"","","","","N","00"
"2619",77523,"McDaniels, Jim","Jim McDaniels",FALSE,1971,1977,"HISTADD_jim_mcdaniels",0,"","","","","Y","00"
"2620",203909,"McDaniels, KJ","KJ McDaniels",TRUE,2014,2016,"kj_mcdaniels",1610612745,"Houston","Rockets","HOU","rockets","Y","11"
"2621",203926,"McDermott, Doug","Doug McDermott",TRUE,2014,2019,"doug_mcdermott",1610612741,"Chicago","Bulls","CHI","bulls","Y","00"
"2622",77524,"McDonald, Ben","Ben McDonald",FALSE,1985,1988,"HISTADD_ben_mcdonald",0,"","","","","Y","00"
"2623",77525,"McDonald, Glenn","Glenn McDonald",FALSE,1974,1976,"HISTADD_glenn_mcdonald",0,"","","","","Y","00"
"2624",1075,"McDonald, Michael","Michael McDonald",FALSE,1997,1997,"michael_mcdonald",0,"","","","","Y","00"
"2625",77527,"McDowell, Hank","Hank McDowell",FALSE,1981,1986,"HISTADD_hank_mcdowell",0,"","","","","Y","00"
"2626",1629727,"McDowell-White, William","William McDowell-White",FALSE,2019,2019,"william_mcdowell-white",0,"","","","","N","00"
"2627",686,"McDyess, Antonio","Antonio McDyess",FALSE,1995,2010,"antonio_mcdyess",0,"","","","","Y","00"
"2628",77528,"McElroy, Jim","Jim McElroy",FALSE,1975,1981,"HISTADD_jim_mcelroy",0,"","","","","Y","00"
"2629",200829,"McFarlin, Ivan","Ivan McFarlin",FALSE,2006,2006,"ivan_mcfarlin",0,"","","","","Y","00"
"2630",77529,"McGaha, Mel","Mel McGaha",FALSE,1948,1948,"HISTADD_mel_mcgaha",0,"","","","","Y","00"
"2631",203956,"McGary, Mitch","Mitch McGary",TRUE,2014,2015,"mitch_mcgary",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","11"
"2632",201580,"McGee, JaVale","JaVale McGee",TRUE,2008,2019,"javale_mcgee",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","00"
"2633",77530,"McGee, Mike","Mike McGee",FALSE,1981,1989,"HISTADD_mike_mcgee",0,"","","","","Y","00"
"2634",77531,"McGill, Bill","Bill McGill",FALSE,1962,1964,"HISTADD_thehill_mcgill",0,"","","","","Y","00"
"2635",77532,"McGinnis, George","George McGinnis",FALSE,1975,1981,"HISTADD_george_mcginnis",0,"","","","","Y","00"
"2636",77533,"McGlocklin, Jon","Jon McGlocklin",FALSE,1965,1975,"HISTADD_jon_mcglocklin",0,"","","","","Y","00"
"2637",1503,"McGrady, Tracy","Tracy McGrady",FALSE,1997,2012,"tracy_mcgrady",0,"","","","","Y","00"
"2638",77534,"McGregor, Gil","Gil McGregor",FALSE,1971,1971,"HISTADD_gil_mcgregor",0,"","","","","Y","00"
"2639",203585,"McGruder, Rodney","Rodney McGruder",FALSE,2016,2019,"rodney_mcgruder",0,"","","","","Y","11"
"2640",77536,"McGuire, Al","Al McGuire",FALSE,1951,1954,"HISTADD_al_mcguire",0,"","","","","Y","00"
"2641",77535,"McGuire, Allie","Allie McGuire",FALSE,1973,1973,"HISTADD_allie_mcguire",0,"","","","","Y","00"
"2642",77537,"McGuire, Dick","Dick McGuire",FALSE,1949,1959,"HISTADD_dick_mcguire",0,"","","","","Y","00"
"2643",201187,"McGuire, Dominic","Dominic McGuire",FALSE,2007,2012,"dominic_mcguire",0,"","","","","Y","01"
"2644",1450,"McHale, Kevin","Kevin McHale",FALSE,1980,1992,"kevin_mchale",0,"","","","","Y","00"
"2645",29,"McIlvaine, Jim","Jim McIlvaine",FALSE,1994,2000,"jim_mcilvaine",0,"","","","","Y","00"
"2646",976,"McInnis, Jeff","Jeff McInnis",FALSE,1996,2007,"jeff_mcinnis",0,"","","","","Y","00"
"2647",77540,"McIntosh, Kenny","Kenny McIntosh",FALSE,1971,1974,"HISTADD_kenny_mcintosh",0,"","","","","Y","00"
"2648",77541,"McKenna, Kevin","Kevin McKenna",FALSE,1981,1987,"HISTADD_kevin_mckenna",0,"","","","","Y","00"
"2649",77542,"McKenzie, Forrest","Forrest McKenzie",FALSE,1986,1986,"HISTADD_forrest_mckenzie",0,"","","","","Y","00"
"2650",77543,"McKenzie, Stan","Stan McKenzie",FALSE,1967,1973,"HISTADD_stan_mckenzie",0,"","","","","Y","00"
"2651",365,"McKey, Derrick","Derrick McKey",FALSE,1987,2001,"derrick_mckey",0,"","","","","Y","00"
"2652",243,"McKie, Aaron","Aaron McKie",FALSE,1994,2006,"aaron_mckie",0,"","","","","Y","00"
"2653",77547,"McKinney, Billy","Billy McKinney",FALSE,1978,1985,"HISTADD_billy_mckinney",0,"","","","","Y","00"
"2654",77545,"McKinney, Carlton","Carlton McKinney",FALSE,1989,1991,"HISTADD_carlton_mckinney",0,"","","","","Y","00"
"2655",77546,"McKinney, Horace","Horace McKinney",FALSE,1946,1951,"HISTADD_bones_mckinney",0,"","","","","Y","00"
"2656",203590,"McKinney-Jones, Trey","Trey McKinney-Jones",FALSE,2017,2017,"trey_mckinney-jones",0,"","","","","Y","01"
"2657",1628035,"McKinnie, Alfonzo","Alfonzo McKinnie",FALSE,2017,2019,"alfonzo_mckinnie",0,"","","","","Y","01"
"2658",1629162,"McLaughlin, Jordan","Jordan McLaughlin",FALSE,2019,2019,"jordan_mclaughlin",0,"","","","","Y","01"
"2659",203463,"McLemore, Ben","Ben McLemore",TRUE,2013,2019,"ben_mclemore",1610612758,"Sacramento","Kings","SAC","kings","Y","01"
"2660",77548,"McLemore, Mccoy","Mccoy McLemore",FALSE,1964,1971,"HISTADD_mccoy_mclemore",0,"","","","","Y","00"
"2661",77549,"McLeod, George","George McLeod",FALSE,1952,1952,"HISTADD_george_mcleod",0,"","","","","Y","00"
"2662",2693,"McLeod, Keith","Keith McLeod",FALSE,2003,2006,"keith_mcleod",0,"","","","","Y","01"
"2663",1728,"McLeod, Roshown","Roshown McLeod",FALSE,1998,2000,"roshown_mcleod",0,"","","","","Y","00"
"2664",77551,"McMahon, Jack","Jack McMahon",FALSE,1952,1959,"HISTADD_jack_mcmahon",0,"","","","","Y","00"
"2665",203,"McMillan, Nate","Nate McMillan",FALSE,1986,1997,"nate_mcmillan",0,"","","","","Y","00"
"2666",77553,"McMillen, Tom","Tom McMillen",FALSE,1975,1985,"HISTADD_tom_mcmillen",0,"","","","","Y","00"
"2667",77554,"McMillian, Jim","Jim McMillian",FALSE,1970,1978,"HISTADD_jim_mcmillian",0,"","","","","Y","00"
"2668",77555,"McMillon, Shellie","Shellie McMillon",FALSE,1958,1961,"HISTADD_shellie_mcmillon",0,"","","","","Y","00"
"2669",77556,"McMullan, Mal","Mal McMullan",FALSE,1949,1950,"HISTADD_mal_mcmullan",0,"","","","","Y","00"
"2670",77557,"McNabb, Chet","Chet McNabb",FALSE,1947,1947,"HISTADD_chet_mcnabb",0,"","","","","Y","00"
"2671",77558,"McNamara, Mark","Mark McNamara",FALSE,1982,1990,"HISTADD_mark_mcnamara",0,"","","","","Y","00"
"2672",77559,"McNamee, Joe","Joe McNamee",FALSE,1950,1951,"HISTADD_joe_mcnamee",0,"","","","","Y","00"
"2673",202077,"McNeal, Jerel","Jerel McNeal",FALSE,2012,2014,"jerel_mcneal",0,"","","","","Y","01"
"2674",77560,"McNealy, Chris","Chris McNealy",FALSE,1985,1987,"HISTADD_chris_mcnealy",0,"","","","","Y","00"
"2675",77562,"McNeill, Bob","Bob McNeill",FALSE,1960,1961,"HISTADD_bob_mcneill",0,"","","","","Y","00"
"2676",77561,"McNeill, Larry","Larry McNeill",FALSE,1973,1978,"HISTADD_thehawk_mcneill",0,"","","","","Y","00"
"2677",77563,"McNulty, Carl","Carl McNulty",FALSE,1954,1954,"HISTADD_carl_mcnulty",0,"","","","","Y","00"
"2678",2101,"McPherson, Paul","Paul McPherson",FALSE,2000,2000,"paul_mcpherson",0,"","","","","Y","00"
"2679",77565,"McQueen, Cozell","Cozell McQueen",FALSE,1986,1986,"HISTADD_cozell_mcqueen",0,"","","","","Y","00"
"2680",203895,"McRae, Jordan","Jordan McRae",TRUE,2015,2019,"jordan_mcrae",1610612739,"Cleveland","Cavaliers","CLE","cavaliers","Y","11"
"2681",77566,"McReynolds, Thales","Thales McReynolds",FALSE,1965,1965,"HISTADD_thales_mcreynolds",0,"","","","","Y","00"
"2682",201177,"McRoberts, Josh","Josh McRoberts",TRUE,2007,2017,"josh_mcroberts",1610612748,"Miami","Heat","MIA","heat","Y","01"
"2683",77567,"McWilliams, Eric","Eric McWilliams",FALSE,1972,1972,"HISTADD_eric_mcwilliams",0,"","","","","Y","00"
"2684",77568,"Mearns, George","George Mearns",FALSE,1946,1947,"HISTADD_george_mearns",0,"","","","","Y","00"
"2685",2098,"Medvedenko, Slava","Slava Medvedenko",FALSE,2000,2006,"slava_medvedenko",0,"","","","","Y","00"
"2686",1577,"Mee, Darnell","Darnell Mee",FALSE,1993,1994,"darnell_mee",0,"","","","","Y","00"
"2687",201975,"Meeks, Jodie","Jodie Meeks",TRUE,2009,2019,"jodie_meeks",1610612765,"Detroit","Pistons","DET","pistons","Y","00"
"2688",77570,"Meely, Cliff","Cliff Meely",FALSE,1971,1975,"HISTADD_cliff_meely",0,"","","","","Y","00"
"2689",77571,"Meents, Scott","Scott Meents",FALSE,1989,1990,"HISTADD_scott_meents",0,"","","","","Y","00"
"2690",77572,"Mehen, Dick","Dick Mehen",FALSE,1949,1951,"HISTADD_dick_mehen",0,"","","","","Y","00"
"2691",77573,"Meineke, Don","Don Meineke",FALSE,1952,1957,"HISTADD_monk_meineke",0,"","","","","Y","00"
"2692",77574,"Meinhold, Carl","Carl Meinhold",FALSE,1947,1948,"HISTADD_red_meinhold",0,"","","","","Y","00"
"2693",1626257,"Mejri, Salah","Salah Mejri",TRUE,2015,2019,"salah_mejri",1610612742,"Dallas","Mavericks","DAL","mavericks","Y","11"
"2694",203539,"Mekel, Gal","Gal Mekel",FALSE,2013,2014,"gal_mekel",0,"","","","","Y","01"
"2695",77576,"Melchionni, Bill","Bill Melchionni",FALSE,1966,1967,"HISTADD_bill_melchionni",0,"","","","","Y","00"
"2696",77575,"Melchionni, Gary","Gary Melchionni",FALSE,1973,1974,"HISTADD_gary_melchionni",0,"","","","","Y","00"
"2697",6006,"Melli, Nicolo","Nicolo Melli",FALSE,2019,2019,"nicolo_melli",0,"","","","","Y","00"
"2698",203097,"Melo, Fab","Fab Melo",FALSE,2012,2012,"fab_melo",0,"","","","","Y","01"
"2699",1629001,"Melton, De'Anthony","De'Anthony Melton",FALSE,2018,2019,"deanthony_melton",0,"","","","","Y","01"
"2700",77577,"Melvin, Ed","Ed Melvin",FALSE,1946,1946,"HISTADD_ed_melvin",0,"","","","","Y","00"
"2701",77578,"Meminger, Dean","Dean Meminger",FALSE,1971,1976,"HISTADD_thedream_meminger",0,"","","","","Y","00"
"2702",77579,"Mencel, Chuck","Chuck Mencel",FALSE,1955,1956,"HISTADD_chuck_mencel",0,"","","","","Y","00"
"2703",77580,"Mengelt, John","John Mengelt",FALSE,1971,1980,"HISTADD_crash_mengelt",0,"","","","","Y","00"
"2704",77581,"Menke, Ken","Ken Menke",FALSE,1949,1949,"HISTADD_angles_menke",0,"","","","","Y","00"
"2705",200822,"Mensah-Bonsu, Pops","Pops Mensah-Bonsu",FALSE,2006,2010,"pops_mensah-bonsu",0,"","","","","Y","01"
"2706",1500,"Mercer, Ron","Ron Mercer",FALSE,1997,2004,"ron_mercer",0,"","","","","Y","00"
"2707",77582,"Meriweather, Joe","Joe Meriweather",FALSE,1975,1984,"HISTADD_joe_meriweather",0,"","","","","Y","00"
"2708",77583,"Meriwether, Porter","Porter Meriwether",FALSE,1962,1962,"HISTADD_porter_meriwether",0,"","","","","Y","00"
"2709",77584,"Meschery, Tom","Tom Meschery",FALSE,1961,1970,"HISTADD_tom_meschery",0,"","","","","Y","00"
"2710",1629002,"Metu, Chimezie","Chimezie Metu",FALSE,2018,2019,"chimezie_metu",0,"","","","","Y","01"
"2711",684,"Meyer, Loren","Loren Meyer",FALSE,1995,1998,"loren_meyer",0,"","","","","Y","00"
"2712",77586,"Meyers, Dave","Dave Meyers",FALSE,1975,1979,"HISTADD_dave_meyers",0,"","","","","Y","00"
"2713",77587,"Miasek, Stan","Stan Miasek",FALSE,1946,1952,"HISTADD_stan_miasek",0,"","","","","Y","00"
"2714",77588,"Micheaux, Larry","Larry Micheaux",FALSE,1983,1984,"HISTADD_larry_micheaux",0,"","","","","Y","00"
"2715",1626175,"Mickey, Jordan","Jordan Mickey",TRUE,2015,2017,"jordan_mickey",1610612738,"Boston","Celtics","BOS","celtics","Y","11"
"2716",203114,"Middleton, Khris","Khris Middleton",TRUE,2012,2019,"khris_middleton",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","01"
"2717",77589,"Mihalik, Zigmund","Zigmund Mihalik",FALSE,1946,1946,"HISTADD_red_mihalik",0,"","","","","Y","00"
"2718",2036,"Mihm, Chris","Chris Mihm",FALSE,2000,2008,"chris_mihm",0,"","","","","Y","00"
"2719",77590,"Mikan, Ed","Ed Mikan",FALSE,1948,1953,"HISTADD_ed_mikan",0,"","","","","Y","00"
"2720",600012,"Mikan, George","George Mikan",FALSE,1948,1955,"HISTADD_george_mikan",0,"","","","","Y","00"
"2721",77591,"Mikan, Larry","Larry Mikan",FALSE,1970,1970,"HISTADD_larry_mikan",0,"","","","","Y","00"
"2722",77593,"Mikkelsen, Vern","Vern Mikkelsen",FALSE,1949,1958,"HISTADD_vern_mikkelsen",0,"","","","","Y","00"
"2723",77594,"Miksis, Al","Al Miksis",FALSE,1949,1949,"HISTADD_al_miksis",0,"","","","","Y","00"
"2724",101223,"Miles, Aaron","Aaron Miles",FALSE,2005,2005,"aaron_miles",0,"","","","","Y","01"
"2725",101139,"Miles, CJ","CJ Miles",TRUE,2005,2019,"cj_miles",1610612754,"Indiana","Pacers","IND","pacers","Y","01"
"2726",2032,"Miles, Darius","Darius Miles",FALSE,2000,2008,"darius_miles",0,"","","","","Y","00"
"2727",77596,"Miles, Eddie","Eddie Miles",FALSE,1963,1971,"HISTADD_eddie_miles",0,"","","","","Y","00"
"2728",1527,"Milic, Marko","Marko Milic",FALSE,1997,1998,"marko_milic",0,"","","","","Y","00"
"2729",2545,"Milicic, Darko","Darko Milicic",FALSE,2003,2012,"darko_milicic",0,"","","","","Y","00"
"2730",77598,"Militzok, Nat","Nat Militzok",FALSE,1946,1946,"HISTADD_nat_militzok",0,"","","","","Y","00"
"2731",1889,"Miller, Andre","Andre Miller",TRUE,1999,2015,"andre_miller",1610612759,"San Antonio","Spurs","SAS","spurs","Y","00"
"2732",292,"Miller, Anthony","Anthony Miller",FALSE,1994,2004,"anthony_miller",0,"","","","","Y","00"
"2733",77605,"Miller, Bill","Bill Miller",FALSE,1948,1948,"HISTADD_bill_miller",0,"","","","","Y","00"
"2734",77603,"Miller, Bob","Bob Miller",FALSE,1983,1983,"HISTADD_bob_miller",0,"","","","","Y","00"
"2735",1802,"Miller, Brad","Brad Miller",FALSE,1998,2011,"brad_miller",0,"","","","","Y","00"
"2736",203121,"Miller, Darius","Darius Miller",FALSE,2012,2019,"darius_miller",0,"","","","","Y","01"
"2737",77602,"Miller, Dick","Dick Miller",FALSE,1980,1980,"HISTADD_dick_miller",0,"","","","","Y","00"
"2738",77599,"Miller, Eddie","Eddie Miller",FALSE,1952,1953,"HISTADD_eddie_miller",0,"","","","","Y","00"
"2739",77600,"Miller, Harry","Harry Miller",FALSE,1946,1946,"HISTADD_moose_miller",0,"","","","","Y","00"
"2740",77601,"Miller, Jay","Jay Miller",FALSE,1967,1968,"HISTADD_jayjay_miller",0,"","","","","Y","00"
"2741",1626259,"Miller, Malcolm","Malcolm Miller",FALSE,2017,2019,"malcolm_miller",0,"","","","","Y","11"
"2742",2034,"Miller, Mike","Mike Miller",TRUE,2000,2016,"mike_miller",1610612743,"Denver","Nuggets","DEN","nuggets","Y","00"
"2743",932,"Miller, Oliver","Oliver Miller",FALSE,1992,2003,"oliver_miller",0,"","","","","Y","00"
"2744",203113,"Miller, Quincy","Quincy Miller",FALSE,2012,2014,"quincy_miller",0,"","","","","Y","01"
"2745",397,"Miller, Reggie","Reggie Miller",FALSE,1987,2004,"reggie_miller",0,"","","","","Y","00"
"2746",77604,"Miller, Walt","Walt Miller",FALSE,1946,1946,"HISTADD_walt_miller",0,"","","","","Y","00"
"2747",168,"Mills, Chris","Chris Mills",FALSE,1993,2002,"chris_mills",0,"","","","","Y","00"
"2748",77606,"Mills, John","John Mills",FALSE,1946,1946,"HISTADD_longjohn_mills",0,"","","","","Y","00"
"2749",201988,"Mills, Patty","Patty Mills",TRUE,2009,2019,"patty_mills",1610612759,"San Antonio","Spurs","SAS","spurs","Y","01"
"2750",371,"Mills, Terry","Terry Mills",FALSE,1990,2000,"terry_mills",0,"","","","","Y","00"
"2751",202407,"Millsap, Elijah","Elijah Millsap",FALSE,2014,2016,"elijah_millsap",0,"","","","","Y","01"
"2752",200794,"Millsap, Paul","Paul Millsap",TRUE,2006,2019,"paul_millsap",1610612737,"Atlanta","Hawks","ATL","hawks","Y","00"
"2753",1629003,"Milton, Shake","Shake Milton",FALSE,2018,2019,"shake_milton",0,"","","","","Y","01"
"2754",114,"Miner, Harold","Harold Miner",FALSE,1992,1995,"harold_miner",0,"","","","","Y","00"
"2755",77609,"Minniefield, Dirk","Dirk Minniefield",FALSE,1985,1987,"HISTADD_dirk_minniefield",0,"","","","","Y","00"
"2756",77610,"Minor, Dave","Dave Minor",FALSE,1951,1952,"HISTADD_dave_minor",0,"","","","","Y","00"
"2757",65,"Minor, Greg","Greg Minor",FALSE,1994,1998,"greg_minor",0,"","","","","Y","00"
"2758",77612,"Minor, Mark","Mark Minor",FALSE,1972,1972,"HISTADD_mark_minor",0,"","","","","Y","00"
"2759",202703,"Mirotic, Nikola","Nikola Mirotic",TRUE,2014,2019,"nikola_mirotic",1610612741,"Chicago","Bulls","CHI","bulls","Y","00"
"2760",77613,"Misaka, Wat","Wat Misaka",FALSE,1947,1947,"HISTADD_wat_misaka",0,"","","","","Y","00"
"2761",1954,"Miskiri, Jason","Jason Miskiri",FALSE,1999,1999,"jason_miskiri",0,"","","","","Y","00"
"2762",1628378,"Mitchell, Donovan","Donovan Mitchell",FALSE,2017,2019,"donovan_mitchell",0,"","","","","Y","00"
"2763",77615,"Mitchell, Mike","Mike Mitchell",FALSE,1978,1987,"HISTADD_mike_mitchell",0,"","","","","Y","00"
"2764",77616,"Mitchell, Murray","Murray Mitchell",FALSE,1949,1949,"HISTADD_murray_mitchell",0,"","","","","Y","00"
"2765",417,"Mitchell, Sam","Sam Mitchell",FALSE,1989,2001,"sam_mitchell",0,"","","","","Y","00"
"2766",77614,"Mitchell, Todd","Todd Mitchell",FALSE,1988,1988,"HISTADD_todd_mitchell",0,"","","","","Y","00"
"2767",203183,"Mitchell, Tony","Tony Mitchell",FALSE,2013,2013,"tony_mitchell",0,"","","","","Y","01"
"2768",203502,"Mitchell, Tony","Tony Mitchell",FALSE,2013,2013,"tony_mitchell",0,"","","","","Y","01"
"2769",1628513,"Mitrou-Long, Naz","Naz Mitrou-Long",FALSE,2017,2019,"naz_mitrou-long",0,"","","","","Y","01"
"2770",77618,"Mix, Steve","Steve Mix",FALSE,1969,1982,"HISTADD_steve_mix",0,"","","","","Y","00"
"2771",77619,"Mlkvy, Bill","Bill Mlkvy",FALSE,1952,1952,"HISTADD_bill_mlkvy",0,"","","","","Y","00"
"2772",1749,"Mobley, Cuttino","Cuttino Mobley",FALSE,1998,2008,"cuttino_mobley",0,"","","","","Y","00"
"2773",211,"Mobley, Eric","Eric Mobley",FALSE,1994,1996,"eric_mobley",0,"","","","","Y","00"
"2774",77621,"Moffett, Larry","Larry Moffett",FALSE,1977,1977,"HISTADD_larry_moffett",0,"","","","","Y","00"
"2775",77622,"Mogus, Leo","Leo Mogus",FALSE,1946,1950,"HISTADD_leo_mogus",0,"","","","","Y","00"
"2776",1737,"Mohammed, Nazr","Nazr Mohammed",TRUE,1998,2015,"nazr_mohammed",1610612760,"Oklahoma City","Thunder","OKC","thunder","Y","00"
"2777",2040,"Moiso, Jerome","Jerome Moiso",FALSE,2000,2004,"jerome_moiso",0,"","","","","Y","00"
"2778",77623,"Mokeski, Paul","Paul Mokeski",FALSE,1979,1990,"HISTADD_paul_mokeski",0,"","","","","Y","00"
"2779",1629690,"Mokoka, Adam","Adam Mokoka",FALSE,2019,2019,"adam_mokoka",0,"","","","","N","00"
"2780",77624,"Molinas, Jack","Jack Molinas",FALSE,1953,1953,"HISTADD_jack_molinas",0,"","","","","Y","00"
"2781",77625,"Molis, Wayne","Wayne Molis",FALSE,1966,1966,"HISTADD_wayne_molis",0,"","","","","Y","00"
"2782",77626,"Moncrief, Sidney","Sidney Moncrief",FALSE,1979,1990,"HISTADD_sidney_moncrief",0,"","","","","Y","00"
"2783",77627,"Money, Eric","Eric Money",FALSE,1974,1979,"HISTADD_eric_money",0,"","","","","Y","00"
"2784",2752,"Monia, Sergei","Sergei Monia",FALSE,2005,2005,"sergei_monia",0,"","","","","Y","01"
"2785",1628370,"Monk, Malik","Malik Monk",FALSE,2017,2019,"malik_monk",0,"","","","","Y","01"
"2786",600006,"Monroe, Earl","Earl Monroe",FALSE,1967,1979,"HISTADD_earl_monroe",0,"","","","","Y","00"
"2787",202328,"Monroe, Greg","Greg Monroe",TRUE,2010,2019,"greg_monroe",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","00"
"2788",77628,"Monroe, Rodney","Rodney Monroe",FALSE,1991,1991,"HISTADD_rodney_monroe",0,"","","","","Y","00"
"2789",1626242,"Montero, Luis","Luis Montero",TRUE,2015,2017,"luis_montero",1610612757,"Portland","Trail Blazers","POR","blazers","Y","11"
"2790",77630,"Montgomery, Howie","Howie Montgomery",FALSE,1962,1962,"HISTADD_howie_montgomery",0,"","","","","Y","00"
"2791",376,"Montross, Eric","Eric Montross",FALSE,1994,2002,"eric_montross",0,"","","","","Y","00"
"2792",200081,"Moon, Jamario","Jamario Moon",FALSE,2007,2011,"jamario_moon",0,"","","","","Y","01"
"2793",77631,"Mooney, Jim","Jim Mooney",FALSE,1952,1952,"HISTADD_jim_mooney",0,"","","","","Y","00"
"2794",77632,"Moore, Andre","Andre Moore",FALSE,1987,1987,"HISTADD_andre_moore",0,"","","","","Y","00"
"2795",1628500,"Moore, Ben","Ben Moore",FALSE,2017,2019,"ben_moore",0,"","","","","Y","01"
"2796",202734,"Moore, E'Twaun","E'Twaun Moore",TRUE,2011,2019,"e'twaun_moore",1610612741,"Chicago","Bulls","CHI","bulls","Y","00"
"2797",77634,"Moore, Jackie","Jackie Moore",FALSE,1954,1956,"HISTADD_jackie_moore",0,"","","","","Y","00"
"2798",77633,"Moore, Johnny","Johnny Moore",FALSE,1980,1989,"HISTADD_johnny_moore",0,"","","","","Y","00"
"2799",77635,"Moore, Lowes","Lowes Moore",FALSE,1980,1982,"HISTADD_lowes_moore",0,"","","","","Y","00"
"2800",1630,"Moore, Mikki","Mikki Moore",FALSE,1998,2011,"mikki_moore",0,"","","","","Y","00"
"2801",77636,"Moore, Otto","Otto Moore",FALSE,1968,1976,"HISTADD_otto_moore",0,"","","","","Y","00"
"2802",77637,"Moore, Ron","Ron Moore",FALSE,1987,1987,"HISTADD_ron_moore",0,"","","","","Y","00"
"2803",929,"Moore, Tracy","Tracy Moore",FALSE,1991,1996,"tracy_moore",0,"","","","","Y","00"
"2804",1629630,"Morant, Ja","Ja Morant",FALSE,2019,2019,"ja_morant",0,"","","","","N","00"
"2805",203961,"Moreland, Eric","Eric Moreland",TRUE,2014,2019,"eric_moreland",1610612758,"Sacramento","Kings","SAC","kings","Y","11"
"2806",77639,"Moreland, Jackie","Jackie Moreland",FALSE,1960,1964,"HISTADD_jackie_moreland",0,"","","","","Y","00"
"2807",77640,"Morgan, Guy","Guy Morgan",FALSE,1982,1982,"HISTADD_guy_morgan",0,"","","","","Y","00"
"2808",77641,"Morgan, Rex","Rex Morgan",FALSE,1970,1971,"HISTADD_rex_morgan",0,"","","","","Y","00"
"2809",77642,"Morgenthaler, Elmo","Elmo Morgenthaler",FALSE,1946,1948,"HISTADD_elmo_morgenthaler",0,"","","","","Y","00"
"2810",77644,"Morningstar, Darren","Darren Morningstar",FALSE,1993,1993,"HISTADD_darren_morningstar",0,"","","","","Y","00"
"2811",356,"Morris, Chris","Chris Morris",FALSE,1988,1998,"chris_morris",0,"","","","","Y","00"
"2812",202721,"Morris, Darius","Darius Morris",FALSE,2011,2014,"darius_morris",0,"","","","","Y","11"
"2813",77647,"Morris, Isaiah","Isaiah Morris",FALSE,1992,1992,"HISTADD_isaiah_morris",0,"","","","","Y","00"
"2814",1628537,"Morris, Jaylen","Jaylen Morris",FALSE,2017,2018,"jaylen_morris",0,"","","","","Y","01"
"2815",202694,"Morris, Marcus","Marcus Morris",TRUE,2011,2019,"marcus_morris",1610612765,"Detroit","Pistons","DET","pistons","Y","01"
"2816",202693,"Morris, Markieff","Markieff Morris",TRUE,2011,2019,"markieff_morris",1610612764,"Washington","Wizards","WAS","wizards","Y","00"
